divipola,municipio,departamento,area_km2,celdas,muestreo,mmi_max,mmi_media,mmi_min,pga_max,vs30_medio,vs30_min,frac_mmi6,frac_mmi7,frac_mmi8,frac_pager6,frac_pager7,frac_pager8,peso_dano,pob_cabecera,pob_rural,pob_total,def_cuantitativo,def_cualitativo,def_habitacional,exposicion,vulnerabilidad,indice,pob_mmi6,pob_pager6,pob_mmi7,pob_pager7,pob_mmi8,pob_pager8,rank,nombre_norm,depto_norm,ambiguedad,requiere_contexto,menciones,notas_que_lo_nombran,menciones_nacional,menciones_regional,muertos_rep,heridos_rep,desaparecidos_rep,viv_colapsadas_rep,viv_averiadas_rep,fuente_perdidas,cobertura_dato,muertos_100k
15367,JENESANO,BOYACÁ,59.0082905273,60,celdas,4.400000095367432,3.963333129882813,3.799999952316284,3.640000104904175,701.751708984375,419.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004.0,5399.0,7403.0,1.6674386262893677,40.75960922241211,42.42704784870148,0.0,1.4242704784870148,0.0,0,0,0,0,0,0,526,jenesano,boyaca,unico,False,0,0,0,0,,,,,,,0,
15325,GUAYATÁ,BOYACÁ,99.9668386356,98,celdas,4.099999904632568,3.938775539398194,3.900000095367432,3.5239999294281006,823.4796752929688,553.4000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1257.0,2223.0,3480.0,3.5603713989257812,46.43962860107422,50.0,0.0,1.5,0.0,0,0,0,0,0,0,527,guayata,boyaca,unico,False,0,0,0,0,,,,,,,0,
15322,GUATEQUE,BOYACÁ,36.1392852266,37,celdas,4.099999904632568,3.959459781646729,3.900000095367432,3.450000047683716,780.7568359375,570.0999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8317.0,3154.0,11471.0,3.098220109939575,25.2471981048584,28.345418214797977,0.0,1.2834541821479797,0.0,0,0,0,0,0,0,528,guateque,boyaca,unico,False,0,0,0,0,,,,,,,0,
15299,GARAGOA,BOYACÁ,193.512491052,195,celdas,4.099999904632568,3.885641098022461,3.799999952316284,3.2769999504089355,791.0990600585938,523.0999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13996.0,5613.0,19609.0,3.2388663291931152,22.86485481262207,26.103721141815186,0.0,1.2610372114181518,0.0,0,0,0,0,0,0,529,garagoa,boyaca,unico,False,0,0,0,0,,,,,,,0,
15293,GACHANTIVÁ,BOYACÁ,88.1664273157,91,celdas,4.599999904632568,4.102197170257568,3.900000095367432,3.8970000743865967,594.7011108398438,360.7999877929687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,2081.0,2715.0,1.022494912147522,62.0654411315918,63.08793604373932,0.0,1.6308793604373932,0.0,0,0,0,0,0,0,530,gachantiva,boyaca,unico,False,0,0,0,0,,,,,,,0,
15238,DUITAMA,BOYACÁ,234.024392547,18,celdas,4.0,3.7722222805023193,3.5999999046325684,1.6460000276565552,688.494384765625,424.8999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122443.0,14988.0,137431.0,0.8578367829322815,14.14397144317627,15.001808226108553,0.0,1.1500180822610857,0.0,0,0,0,0,0,0,531,duitama,boyaca,unico,False,0,0,0,0,,,,,,,0,
15236,CHIVOR,BOYACÁ,108.679640801,106,celdas,4.099999904632568,3.8773581981658936,3.799999952316284,3.128999948501587,834.4613037109375,569.4000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,1953.0,2773.0,19.36026954650879,41.245792388916016,60.606061935424805,0.0,1.6060606193542482,0.0,0,0,0,0,0,0,532,chivor,boyaca,unico,False,0,0,0,0,,,,,,,0,
15232,CHÍQUIZA,BOYACÁ,116.511812703,114,celdas,4.300000190734863,3.947368621826172,3.799999952316284,3.3559999465942383,733.7999877929688,424.2000122070313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,4306.0,4795.0,1.6344724893569946,71.84249877929688,73.47697126865387,0.0,1.734769712686539,0.0,0,0,0,0,0,0,533,chiquiza,boyaca,unico,False,0,0,0,0,,,,,,,0,
15224,CUCAITA,BOYACÁ,42.1280664517,44,celdas,4.5,4.072727680206299,3.799999952316284,3.8459999561309814,622.0750122070312,391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.0,2183.0,3813.0,3.8310413360595703,32.22003936767578,36.05108070373535,0.0,1.3605108070373535,0.0,0,0,0,0,0,0,534,cucaita,boyaca,unico,False,0,0,0,0,,,,,,,0,
15212,COPER,BOYACÁ,149.869726724,154,celdas,4.699999809265137,4.181818008422852,4.0,5.980000019073486,802.1616821289062,505.2999877929687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,2495.0,3456.0,14.562289237976074,57.57575607299805,72.13804531097412,0.0,1.7213804531097412,0.0,0,0,0,0,0,0,535,coper,boyaca,unico,False,0,0,0,0,,,,,,,0,
15204,CÓMBITA,BOYACÁ,145.283155244,140,celdas,4.5,4.011428356170654,3.799999952316284,3.375999927520752,598.5842895507812,345.3999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.0,11749.0,13539.0,0.7895640134811401,56.47099304199219,57.26055705547333,0.0,1.5726055705547333,0.0,0,0,0,0,0,0,536,combita,boyaca,unico,False,0,0,0,0,,,,,,,0,
15189,CIÉNEGA,BOYACÁ,53.9924224079,53,celdas,4.099999904632568,3.932074785232544,3.799999952316284,2.8570001125335693,691.4207763671875,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341.0,3158.0,4499.0,3.245033025741577,58.87417221069336,62.11920523643494,0.0,1.6211920523643495,0.0,0,0,0,0,0,0,537,cienega,boyaca,unico,False,0,0,0,0,,,,,,,0,
15187,CHIVATÁ,BOYACÁ,49.5323401522,50,celdas,4.300000190734863,4.038000106811523,3.900000095367432,3.1549999713897705,534.4140014648438,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.0,2279.0,2858.0,1.3157894611358645,52.99042892456055,54.30621838569641,0.0,1.5430621838569645,0.0,0,0,0,0,0,0,538,chivata,boyaca,unico,False,0,0,0,0,,,,,,,0,
15185,CHITARAQUE,BOYACÁ,158.534721681,158,celdas,4.300000190734863,3.932910680770874,3.799999952316284,3.065999984741211,691.1980590820312,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401.0,4568.0,5969.0,14.532872200012209,54.03690719604492,68.56977939605713,0.0,1.6856977939605713,0.0,0,0,0,0,0,0,539,chitaraque,boyaca,unico,False,0,0,0,0,,,,,,,0,
15172,CHINAVITA,BOYACÁ,136.373456527,136,celdas,4.0,3.872058629989624,3.799999952316284,2.937000036239624,822.5279541015625,632.4000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.0,1800.0,3049.0,4.782993793487549,34.100975036621094,38.88396883010864,0.0,1.3888396883010865,0.0,0,0,0,0,0,0,540,chinavita,boyaca,unico,False,0,0,0,0,,,,,,,0,
68209,CONFINES,SANTANDER,71.4217004411,71,celdas,4.099999904632568,3.921126127243042,3.799999952316284,2.4100000858306885,568.5112915039062,381.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,958.0,2754.0,3712.0,3.91705060005188,50.5760383605957,54.49308896064758,0.0,1.544930889606476,0.0,0,0,0,0,0,0,541,confines,santander,unico,False,0,0,0,0,,,,,,,0,
68020,ALBANIA,SANTANDER,166.216966032,167,celdas,4.599999904632568,4.085628509521484,3.900000095367432,4.51800012588501,748.673095703125,410.6000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,3475.0,4245.0,24.959348678588867,33.98373794555664,58.94308662414551,0.0,1.5894308662414551,0.0,0,0,0,0,0,0,542,albania,santander,unico,False,0,0,0,0,,,,,,,0,
68179,CHIPATÁ,SANTANDER,94.9368190271,99,celdas,4.5,3.9909090995788574,3.799999952316284,3.7079999446868896,708.7838745117188,382.2000122070313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.0,4401.0,5248.0,5.357142925262451,41.26275634765625,46.6198992729187,0.0,1.466198992729187,0.0,0,0,0,0,0,0,543,chipata,santander,unico,False,0,0,0,0,,,,,,,0,
41244,ELÍAS,HUILA,80.4417432005,79,celdas,4.300000190734863,3.988607168197632,3.799999952316284,3.7909998893737793,723.973388671875,446.8999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628.0,3193.0,4821.0,5.2419352531433105,46.45161437988281,51.69354963302612,0.0,1.5169354963302613,0.0,0,0,0,0,0,0,544,elias,huila,unico,False,0,0,0,0,,,,,,,1,
41359,ISNOS,HUILA,370.656566227,370,celdas,4.800000190734863,4.137837886810303,3.799999952316284,4.65500020980835,593.4386596679688,284.20001220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6520.0,20300.0,26820.0,21.683256149291992,37.28108978271485,58.96434593200683,0.0,1.5896434593200683,0.0,0,0,0,0,0,0,545,isnos,huila,unico,False,0,0,0,0,,,,,,,1,
41357,ÍQUIRA,HUILA,356.515479832,358,celdas,5.0,4.333519458770752,4.099999904632568,6.914000034332275,760.6527709960938,378.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2771.0,7086.0,9857.0,8.945805549621582,57.609500885009766,66.55530643463135,0.0,1.6655530643463134,0.0,0,0,0,0,0,0,546,iquira,huila,unico,False,0,0,0,0,,,,,,,1,
25154,CARMEN DE CARUPA,CUNDINAMARCA,298.549064074,300,celdas,4.900000095367432,4.286999702453613,4.0,6.183000087738037,671.1326293945312,353.1000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2866.0,4912.0,7778.0,2.474226713180542,38.30927658081055,40.78350329399109,0.0,1.407835032939911,0.0,0,0,0,0,0,0,547,carmen de carupa,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
41319,GUADALUPE,HUILA,249.607338731,251,celdas,4.5,3.962151288986206,3.799999952316284,4.085999965667725,726.3784790039062,382.3999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5587.0,13015.0,18602.0,5.680622577667236,52.72459411621094,58.405216693878174,0.0,1.5840521669387817,0.0,0,0,0,0,0,0,548,guadalupe,huila,nombre_repetido,True,0,0,0,0,,,,,,,1,
41306,GIGANTE,HUILA,503.712817468,506,celdas,5.0,4.162450313568115,3.900000095367432,6.196000099182129,698.8021850585938,347.79998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9334.0,14019.0,23353.0,4.898975849151611,46.166622161865234,51.065598011016846,0.0,1.5106559801101684,0.0,0,0,0,0,0,0,549,gigante,huila,unico,False,6,6,6,0,,,,,,,1,
41298,GARZÓN,HUILA,606.5114573,609,celdas,4.900000095367432,4.060590744018555,3.799999952316284,5.5229997634887695,713.5408935546875,308.8999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41201.0,35769.0,76970.0,4.912013053894043,35.24250030517578,40.154513359069824,0.0,1.4015451335906983,0.0,0,0,0,0,0,0,550,garzon,huila,unico,False,3,2,3,0,,,,,,,1,
25178,CHIPAQUE,CUNDINAMARCA,150.549554028,152,celdas,4.900000095367432,4.199342250823975,4.0,6.514999866485596,771.4401245117188,429.2999877929687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3699.0,6555.0,10254.0,2.7708704471588135,54.13854217529297,56.90941262245178,0.0,1.5690941262245175,0.0,0,0,0,0,0,0,551,chipaque,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
41396,LA PLATA,HUILA,814.650921211,808,celdas,4.900000095367432,4.220915794372559,3.900000095367432,5.867000102996826,685.5167236328125,322.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29206.0,40308.0,69514.0,11.571859359741213,44.83430862426758,56.40616798400879,0.0,1.564061679840088,0.0,0,0,0,0,0,0,552,la plata,huila,palabra_riesgosa,True,0,0,0,0,,,,,,,1,
41026,ALTAMIRA,HUILA,180.975562163,183,celdas,4.599999904632568,4.151366233825684,3.900000095367432,4.410999774932861,592.1470336914062,377.2999877929687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2698.0,2127.0,4825.0,3.7900874614715576,35.349853515625,39.13994097709656,0.0,1.3913994097709657,0.0,0,0,0,0,0,0,553,altamira,huila,unico,False,0,0,0,0,,,,,,,1,
41020,ALGECIRAS,HUILA,589.68898703,588,celdas,4.699999809265137,4.056972980499268,3.900000095367432,5.182000160217285,817.0773315429688,444.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11063.0,11687.0,22750.0,12.151067733764648,46.29049301147461,58.44156074523926,0.0,1.5844156074523927,0.0,0,0,0,0,0,0,554,algeciras,huila,unico,False,0,0,0,0,,,,,,,1,
25183,CHOCONTÁ,CUNDINAMARCA,300.108735449,302,celdas,4.800000190734863,4.239404201507568,3.900000095367432,5.363999843597412,598.4549560546875,356.1000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13229.0,8864.0,22093.0,1.8472291231155396,32.867366790771484,34.714595913887024,0.0,1.3471459591388704,0.0,0,0,0,0,0,0,555,choconta,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
41013,AGRADO,HUILA,273.731683978,275,celdas,5.0,4.386909008026123,4.0,5.480000019073486,545.904052734375,286.70001220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6077.0,3324.0,9401.0,2.402520656585694,47.65655899047851,50.05907964706421,0.0,1.5005907964706422,0.0,0,0,0,0,0,0,556,agrado,huila,unico,False,0,0,0,0,,,,,,,1,
41006,ACEVEDO,HUILA,521.797288639,147,celdas,4.300000190734863,3.9448976516723633,3.799999952316284,3.3529999256134033,669.6006469726562,379.6000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4824.0,21458.0,26282.0,7.302984237670898,66.88213348388672,74.18511772155762,0.0,1.741851177215576,0.0,0,0,0,0,0,0,557,acevedo,huila,unico,False,1,1,1,0,,,,,,,1,
27800,UNGUÍA,CHOCÓ,1190.32119601,32,celdas,5.0,4.90625,4.599999904632568,4.604000091552734,202.88438415527344,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3422.0,9059.0,12481.0,56.57270431518555,30.309795379638672,86.88249969482422,0.0,1.8688249969482424,0.0,0,0,0,0,0,0,558,unguia,choco,unico,False,0,0,0,0,,,,,,,1,
41378,LA ARGENTINA,HUILA,356.421100624,361,celdas,4.699999809265137,4.1060943603515625,3.900000095367432,4.815999984741211,688.2462158203125,343.1000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5331.0,8838.0,14169.0,12.448665618896484,43.891170501708984,56.33983612060547,0.0,1.563398361206055,0.0,0,0,0,0,0,0,559,la argentina,huila,unico,False,0,0,0,0,,,,,,,1,
41483,NÁTAGA,HUILA,131.94003053,137,celdas,4.699999809265137,4.237226486206055,4.099999904632568,6.053999900817871,773.3269653320312,540.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2922.0,4221.0,7143.0,8.33762264251709,53.16520690917969,61.50282955169678,0.0,1.615028295516968,0.0,0,0,0,0,0,0,560,nataga,huila,unico,False,0,0,0,0,,,,,,,1,
68176,CHIMA,SANTANDER,173.21902206,176,celdas,4.099999904632568,3.7920455932617183,3.700000047683716,2.5880000591278076,787.2437744140625,460.3999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,2229.0,3319.0,9.14419651031494,45.13481903076172,54.27901554107666,0.0,1.5427901554107666,0.0,0,0,0,0,0,0,561,chima,santander,unico,False,0,0,0,0,,,,,,,0,
41668,SAN AGUSTÍN,HUILA,1390.43219055,1281,celdas,4.800000190734863,3.9856362342834473,3.799999952316284,5.013999938964844,698.3140258789062,306.3999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12167.0,24181.0,36348.0,13.606807708740234,38.688087463378906,52.29489517211914,0.0,1.5229489517211914,0.0,0,0,0,0,0,0,562,san agustin,huila,unico,False,0,0,0,0,,,,,,,1,
50001,VILLAVICENCIO,META,1285.87935325,1291,celdas,5.0,4.578465938568115,3.900000095367432,5.298999786376953,410.35931396484375,220.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541221.0,47424.0,588645.0,3.654107809066773,20.02655601501465,23.68066382408142,0.0,1.2368066382408145,0.0,0,0,0,0,0,0,563,villavicencio,meta,unico,False,2,2,2,0,,,,,,,0,
23682,SAN JOSÉ DE URÉ,CÓRDOBA,525.65027652,517,celdas,4.900000095367432,4.321856498718262,3.900000095367432,4.571000099182129,446.8203125,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5907.0,9804.0,15711.0,53.23874282836914,33.497840881347656,86.7365837097168,0.0,1.867365837097168,0.0,0,0,0,0,0,0,564,san jose de ure,cordoba,unico,False,0,0,0,0,,,,,,,0,
41807,TIMANÁ,HUILA,185.727085382,189,celdas,4.400000095367432,3.9529099464416504,3.799999952316284,3.8310000896453857,727.3099975585938,410.8999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8361.0,15258.0,23619.0,5.08474588394165,53.52745056152344,58.61219644546509,0.0,1.586121964454651,0.0,0,0,0,0,0,0,565,timana,huila,unico,False,0,0,0,0,,,,,,,1,
25019,ALBÁN,CUNDINAMARCA,50.8350998183,52,celdas,4.900000095367432,4.596153736114502,4.400000095367432,8.329000473022461,823.3480224609375,620.7999877929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2378.0,4670.0,7048.0,4.3986897468566895,42.208702087402344,46.60739183425903,0.0,1.4660739183425904,0.0,0,0,0,0,0,0,566,alban,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
41791,TARQUI,HUILA,362.811836349,364,celdas,4.699999809265137,4.107418060302734,3.900000095367432,4.642000198364258,665.2033081054688,354.29998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5952.0,13050.0,19002.0,4.260852336883545,58.39167785644531,62.65253019332886,0.0,1.6265253019332886,0.0,0,0,0,0,0,0,567,tarqui,huila,unico,False,0,0,0,0,,,,,,,1,
41770,SUAZA,HUILA,429.667173836,420,celdas,4.400000095367432,3.9319045543670654,3.799999952316284,3.724999904632568,718.57666015625,390.7000122070313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5300.0,21397.0,26697.0,6.954397201538086,59.82084655761719,66.77524375915527,0.0,1.667752437591553,0.0,0,0,0,0,0,0,568,suaza,huila,unico,False,0,0,0,0,,,,,,,1,
41660,SALADOBLANCO,HUILA,466.644908665,467,celdas,4.800000190734863,4.0982866287231445,3.900000095367432,4.929999828338623,664.611083984375,341.3999938964844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.0,8938.0,10813.0,11.054072380065918,54.44900894165039,65.50308132171631,0.0,1.655030813217163,0.0,0,0,0,0,0,0,569,saladoblanco,huila,unico,False,0,0,0,0,,,,,,,1,
41503,OPORAPA,HUILA,155.812607163,156,celdas,4.5,4.031410217285156,3.900000095367432,4.296000003814697,701.3448486328125,399.7000122070313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2452.0,10038.0,12490.0,5.74600076675415,68.16846466064453,73.91446542739868,0.0,1.7391446542739868,0.0,0,0,0,0,0,0,570,oporapa,huila,unico,False,0,0,0,0,,,,,,,1,
25126,CAJICÁ,CUNDINAMARCA,50.8720674355,54,celdas,4.800000190734863,4.248147964477539,3.5,7.61299991607666,437.601806640625,206.6000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79761.0,46675.0,126436.0,2.790292739868164,26.452882766723633,29.243175506591797,0.0,1.292431755065918,0.0,0,0,0,0,0,0,571,cajica,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
41551,PITALITO,HUILA,630.665936604,487,celdas,5.0,4.074537754058838,3.799999952316284,4.875,627.1033325195312,207.1000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85877.0,60072.0,145949.0,5.154810428619385,32.497718811035156,37.65252923965454,0.0,1.3765252923965454,0.0,0,0,0,0,0,0,572,pitalito,huila,unico,False,0,0,0,0,,,,,,,1,
41548,PITAL,HUILA,193.660048052,189,celdas,4.699999809265137,4.170370578765869,3.900000095367432,5.145999908447266,692.8656005859375,391.1000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5285.0,9584.0,14869.0,5.029745578765869,50.730125427246094,55.75987100601196,0.0,1.5575987100601196,0.0,0,0,0,0,0,0,573,pital,huila,unico,False,0,0,0,0,,,,,,,1,
41530,PALESTINA,HUILA,196.937041592,9,celdas,4.0,3.866666555404663,3.799999952316284,2.5989999771118164,762.022216796875,598.0999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1809.0,10205.0,12014.0,13.228399276733398,56.39651870727539,69.62491798400879,0.0,1.696249179840088,0.0,0,0,0,0,0,0,574,palestina,huila,nombre_repetido,True,0,0,0,0,,,,,,,1,
25151,CÁQUEZA,CUNDINAMARCA,111.506819656,114,celdas,4.400000095367432,4.089473724365234,4.0,4.593999862670898,818.0955810546875,601.2000122070312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9468.0,8779.0,18247.0,1.2179603576660156,46.30067443847656,47.51863479614258,0.0,1.4751863479614258,0.0,0,0,0,0,0,0,575,caqueza,cundinamarca,unico,False,1,1,1,0,,,,,,,1,
41518,PAICOL,HUILA,278.310725102,273,celdas,4.900000095367432,4.265933990478516,4.0,5.920000076293945,661.3541870117188,360.7999877929687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3306.0,4550.0,7856.0,4.267068386077881,45.48192596435547,49.74899435043335,0.0,1.4974899435043336,0.0,0,0,0,0,0,0,576,paicol,huila,unico,False,0,0,0,0,,,,,,,1,
25279,FÓMEQUE,CUNDINAMARCA,460.175351884,460,celdas,4.599999904632568,4.131521701812744,4.0,4.885000228881836,747.998046875,450.6000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6380.0,5983.0,12363.0,2.581160306930542,30.149015426635746,32.730175733566284,0.0,1.327301757335663,0.0,0,0,0,0,0,0,577,fomeque,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25281,FOSCA,CUNDINAMARCA,111.203545274,114,celdas,4.599999904632568,4.071052551269531,4.0,5.375,842.4823608398438,541.2999877929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1744.0,3790.0,5534.0,1.4192140102386477,71.45196533203125,72.8711793422699,0.0,1.728711793422699,0.0,0,0,0,0,0,0,578,fosca,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25293,GACHALÁ,CUNDINAMARCA,384.9970873,385,celdas,4.400000095367432,3.9737660884857178,3.799999952316284,4.204999923706055,789.1761474609375,455.7000122070313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1880.0,2658.0,4538.0,13.5,53.75,67.25,0.0,1.6725,0.0,0,0,0,0,0,0,579,gachala,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25777,SUPATÁ,CUNDINAMARCA,130.389677393,128,celdas,4.800000190734863,4.321874618530273,4.0,7.185999870300293,777.1554565429688,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2152.0,3440.0,5592.0,13.77049160003662,31.366119384765625,45.136610984802246,0.0,1.4513661098480224,0.0,0,0,0,0,0,0,580,supata,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25658,SAN FRANCISCO,CUNDINAMARCA,118.745975206,121,celdas,4.800000190734863,4.363636493682861,4.099999904632568,7.342999935150147,787.6371459960938,536.4000244140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280.0,6850.0,13130.0,4.584282398223877,29.071754455566406,33.65603685379028,0.0,1.3365603685379028,0.0,0,0,0,0,0,0,581,san francisco,cundinamarca,palabra_riesgosa,True,0,0,0,0,,,,,,,1,
25743,SILVANIA,CUNDINAMARCA,162.574528074,164,celdas,5.0,4.58658504486084,4.300000190734863,8.177000045776367,748.0200805664062,526.2000122070312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8797.0,13764.0,22561.0,7.103457450866699,40.15875244140625,47.26220989227295,0.0,1.4726220989227294,0.0,0,0,0,0,0,0,582,silvania,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25758,SOPÓ,CUNDINAMARCA,111.097917555,111,celdas,5.0,4.215315341949463,3.700000047683716,7.449999809265137,573.5855712890625,225.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22576.0,11439.0,34015.0,1.8636711835861208,16.76027488708496,18.62394607067108,0.0,1.1862394607067108,0.0,0,0,0,0,0,0,583,sopo,cundinamarca,corto,True,1,1,1,0,,,,,,,1,
25899,ZIPAQUIRÁ,CUNDINAMARCA,194.820384657,193,celdas,5.0,4.236269474029541,3.700000047683716,7.428999900817871,615.3253784179688,253.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134116.0,35753.0,169869.0,1.058318018913269,22.261510848999023,23.319828867912292,0.0,1.2331982886791228,0.0,0,0,0,0,0,0,584,zipaquira,cundinamarca,unico,False,1,1,1,0,,,,,,,1,
25898,ZIPACÓN,CUNDINAMARCA,54.2703824883,55,celdas,5.0,4.600000381469727,4.400000095367432,8.095000267028809,752.5726318359375,482.2999877929687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1591.0,3058.0,4649.0,7.948718070983887,39.67948532104492,47.62820339202881,0.0,1.476282033920288,0.0,0,0,0,0,0,0,585,zipacon,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25769,SUBACHOQUE,CUNDINAMARCA,209.217284746,207,celdas,5.0,4.345893383026123,3.799999952316284,7.38700008392334,644.4217529296875,363.6000061035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10193.0,8066.0,18259.0,1.1985948085784912,25.480470657348633,26.679065465927124,0.0,1.266790654659271,0.0,0,0,0,0,0,0,586,subachoque,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25781,SUTATAUSA,CUNDINAMARCA,64.8505381398,64,celdas,4.900000095367432,4.248437404632568,4.0,6.021999835968018,650.1890869140625,350.70001220703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2821.0,4183.0,7004.0,3.337378740310669,30.64320373535156,33.98058247566223,0.0,1.3398058247566222,0.0,0,0,0,0,0,0,587,sutatausa,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25297,GACHETÁ,CUNDINAMARCA,258.862031948,263,celdas,4.599999904632568,3.996197700500488,3.900000095367432,4.7789998054504395,782.5326538085938,403.2999877929687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4152.0,4463.0,8615.0,3.838383913040161,52.3232307434082,56.16161465644837,0.0,1.5616161465644836,0.0,0,0,0,0,0,0,588,gacheta,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25873,VILLAPINZÓN,CUNDINAMARCA,226.159939304,230,celdas,4.599999904632568,4.155217170715332,3.900000095367432,4.558000087738037,616.3156127929688,391.7000122070313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8220.0,10085.0,18305.0,1.9082332849502563,39.365352630615234,41.27358591556549,0.0,1.412735859155655,0.0,0,0,0,0,0,0,589,villapinzon,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25871,VILLAGÓMEZ,CUNDINAMARCA,62.9689269224,63,celdas,4.900000095367432,4.455556392669678,4.099999904632568,7.361000061035156,715.5808715820312,477.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,925.0,1605.0,24.044586181640625,45.85987091064453,69.90445709228516,0.0,1.6990445709228514,0.0,0,0,0,0,0,0,590,villagomez,cundinamarca,unico,False,0,0,0,0,,,,,,,1,
25785,TABIO,CUNDINAMARCA,75.1957647024,76,celdas,4.699999809265137,4.099999904632568,3.700000047683716,6.807000160217285,624.019775390625,336.79998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8558.0,14567.0,23125.0,1.7006281614303589,33.016700744628906,34.717328906059265,0.0,1.3471732890605923,0.0,0,0,0,0,0,0,591,tabio,cundinamarca,unico,False,2,1,2,0,,,,,,,1,
